Link,Title,Valid
https://www.facebook.com/DailyProthomAlo/posts/3017875044912228?__xts__%5B0%5D=68.ARCWCZPlaX5p4fIf88UtD-IsX1LS9cT9q9LX_cKUaKRp7bRi0JIBYqj9W0aX5PIVAQXSievhuFOG_Qwslp78LLNLhUFLioh_DSNuARcKUzE2lzDloQcnJSa-D0qEnhbXJAbnhrJHMUCa8lJwbc6tAB8cYLw56E2j6QANJRLma4jqQyjN92WF2Dvl8UGNr9l4zfXvYpRsybHKk3NXit3Cvz-mCZmIQZ5V9OXZgPRtAuFEneT6YqAjBkt35IzBIZ1DGmRhW--lxBAtXrUdtSp9IS0arnB_BGKX-qnAZzG2hO0GBpeYLXyh-84znhXHIzrPH244H2awK3eeh_eKkoOTNFWNIg&__tn__=-R,"
???? ???? ???? ???? ???? ????? ??? ??????",agree
https://www.facebook.com/DailyProthomAlo/posts/3017849648248101?__xts__%5B0%5D=68.ARAW7AGUfBGyWDNNZbPwLpqF_zRHX3T0Ni_Rt16Y3pviAyqo8mQ5ekHJ77ekP-z5AQuAQpAYLEgZN0aEo1C70yBlUqCtOT_WzZytEt3EBgMQJi1EzzCSwj0Rxf1g370BIXb2FLsh7ax3jEnVtAXxKVQbZ3eRD02ELBcX4nZnY_PejA0wA2CzjQJKHlmyWlr_rD2IdFsPpNcP1KKn5jy1kjo3SATlzYCMuPeyHb__IvzDBCaFXxcF8qZsxVB-NGJcE99FUNaaLrCLbSEE-I36ftMfws2ct6ncWH0xDkdPFq9-EA8JjzqpBDktLa5XtmL5l2dkKu7UrzZ6ywOuzjfhY5Uhpg&__tn__=-R,"
????? ???????????????? ?? ?????, ????? ???????????",agree
https://www.facebook.com/DailyProthomAlo/posts/3017845348248531?__xts__%5B0%5D=68.ARDUlKbb8J3Mncp_ksqwOqgdUlbUBMuSMAbeX0QIjFbCvlatfKDGMDor0qRm4Wng9ZQ9H6qVDZkgU6FKGLi2NNnvgesdCxodxfrQfFZE1v3XBV78OfuAYmp45EE75x2HTDRWCHBmiERkjKAk6Yp_R7krHqDb4PnxXK1eFqEVCiO3mgdeg-XcBS4b6ZHZhM16vsDUayMwWbe_hJMVSOhtUpmdFrTLqeqfH_5rvNyE_PjUZCjn-Gpu6HT0A_gtHYgcT4V5Cr5e5OSGa84nYptIT-TRdIlKEaplvkgwO_3BqI1q70VMAWGfezJct5rIEU9_wdHJe5-2zPR5lYiFfGIxkx5uBA&__tn__=-R,"
‘?? ?????? ??? ??????’",agree
https://www.facebook.com/DailyProthomAlo/posts/3017816858251380?__xts__%5B0%5D=68.ARCSFREdsYwvDEQ3lUU1bVoxsvv6YegmPGcxO8jVLP7ADjDun5x1yfNrdVrJDuB3gmK7vi7o6Z7BGu4lQJ-2cV-Y_ExyU_2Wi5hWcOrlIz8f6WJQHnF_vv75nkRtYAQB4AjipPUEagpOfEtWzHxcBcPSMEJZ7lwHzuSvwzQPWud2hMDbBakPOfEhlHM4QDv5HCvSK3znJeO3azcQ3jqMWtk-8tDrNyVu1fOfUq1-GvTt-M2OV3xBnSIXILknLn4CQJqQ5gRddd29-x-gz5sWs7H1On5x9-OFAZltxk3t31vyrQJ0vx-1bhad2uihI5MTaA_scW_m17_6s2nPWYlI1Jwgkg&__tn__=-R,"
????? ????? ???? ????? ??? ????? ??? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/3027037703995962?__xts__%5B0%5D=68.ARACP4LWbGg37nJzD38cpqwKGjwm_9kunmo6lfJvsqOEubqUY74Fy1uiftc5sstQ9kvoLGKof85HLvnKd3rtwHyIC1Wsq4nqteLExlIu93cwkUEuStmJP3epEWJ32lju_KXPjrAOZ78Q_-v4EgcxSGhWnT960hI6dEx2_LEq462rP6SHwOvHuFHfbX6oo7opusK1Ce-tQX9gB67tORyc6y6PAHqzEhZY-6lRewokyjcQQC7znKqZ0vAghmiNqKMTTeORLgPM0_iHimhyVjPxNjrs0YF6BMS37y1rQpo61qjSlfwcREaZ2soh8rdVzm3OK91TsJemfCV4cLbayUF2Pt5kmw&__tn__=-R,"
?? ???????????? ??? ????? ?? ?????? ?????? ???",agree
https://www.facebook.com/DailyProthomAlo/posts/3026997290666670?__xts__%5B0%5D=68.ARA3NZO3QMHWzsop8R9AoyBKUiqE73g3EpoPZXtDodJ_BurUEKWfQbKH-pSGfWXeQZfmmO-54_-qxu042yt8uYwoOV2UsabLqiKEBEqNVdEQhNuwYDTjrDwWPRqe2VrhWGOOXeVtKB73_o7zaK3pI-HOEsXywOyFNVmccOsydaTLwXmoKED9ADD37sviiEw7mLwt-GbKwUgwMQFoNEtv4dj4NcE3aemKqbytOG-uh_IRceqBTJ2FuNAdORiZvGU90-dVb8hZyhQaOFd9iQDAUv6mwOn930XLLxllK3rt5rvFiJTX8fHHBz6KkFqHUDwIf2rql3uSPH_lDFTVFODt6pdoQQ&__tn__=-R,"
‘?????? ?? ???? ?????? ?????’",agree
https://www.facebook.com/DailyProthomAlo/posts/3017794928253573?__xts__%5B0%5D=68.ARCLz-i8BvJY2VIDe_bal8Xj5JpXEr6Xe6aly4gCIrfCTypR49DdICxJUaaxBMO4AAgZFUqSVnhqLzlIfy6k1pQcbBN91cNKL5t4AxeSsR2gosalIGGJqutW_8T9oTbkkpFlz9qmoyDspZez0g8BJkBSImYGkb7V18mID4OgU1c7e5DQzqGCBgeq0cMqvRK9x7cQMuyLbvqaejzaaydrt14T7ySV3syTo-Hggk-SIYlE1va-o1a8fmRLpEFzqZ4EUrz3VPFUBDDAE8vZa7UwWPvlNJDZFlXIupSILgE25M_bqPz3ibo8g9Uvr2R_kRtI3ETI-dwmbC9fLoZt18c4lQM8VQ&__tn__=-R,"
???????? ?????? ???????? ???? ??????????? ???? ???? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/3017780231588376?__xts__%5B0%5D=68.ARAYEArKTeeghs-mfpglF-UYmBvQUU5V6ccmuL3mttaeRjFSEvIBvI0ExYyXKK2QfdnOTANR9I5nJo3q9bX0iU0drZnz_CcIFOTn5dmi0f8VgtFRf3X7NzWwndYi17OLM7vEPOrr2ej4b8Dk6_ZHh9lbwDk_dFdHWrIVM21-gkATYtWo3XyXIbvV6Y6u8F2gFv1Ujlf79ja1f0VWRYZatF0YC0BH0JUBo8oU6fcWALtoF7OqSRKS2RbuIDEpdDvM7I2szxpnXTbdZlQVsRGhXIqYZMUnj8rG76Nx34508Ojty9Wn4CyJMVON-vv0MUQ1zvd4EagwvXnxrqxFL1OzlUY9HQ&__tn__=-R,"
?????????? ??????????? ????? ? ???????? ????? ???? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/3017736651592734?__xts__%5B0%5D=68.ARA7n6EBA45Y7QzNOFkoLDVTNiEXdiKp4V1pWVZltVeA1TKCmEe_ETpNO3aNMI6nqXZShU-xAnz_GggGFyCW5f0VIU7Znomtz9mkVuhY5H_nqGa2T4NeuAFKxk0Kxvc2i0oD1Bavy8fFoqgLW0m62yUW6dZmlF-yW2nNm7C5uTGzZ5SjbyYrmTuOP_WgpS7QL0l1tGvPNkT6xq1Z0N9OGwZPqvADUpf1RHp5CBjdinlTDYNksHL1rEX3JKunIw9mo8n3SkiZbIsciPeh8t6QJscUN2YQow0Qy6SZcUkxhZQSsyTPCmsk0c4_vLuHdU2o70wAHQC9tk_9FFyen6vC0llnjQ&__tn__=-R,??????????????? ????? ?????? ????????,agree
https://www.facebook.com/DailyProthomAlo/posts/3017672484932484?__xts__%5B0%5D=68.ARBfGewluo0ZeU-w3RVl85nBdM52SilEiDAKSUaBe5uis_1WO9btdW1zw7BTPeZqB4WAN1wNsJxDJIF3ybiBCvZWdZbVfQjrI_5qR8mxQzh_5TjmjHtS1Hy-3tC3G3nsx_-Aypu7OOmYTowosskJ6199lNVa8la0o3_8z9Jwki1hSocoXiJoLJGDFkaGfhdpoHoR3mqbzgiMbF5BVU9h8JqqTQOQZTkQYPvbxGz8Rf2RhvWBbjoFz6vuXchVXQ2m1bpFEuzl3ZbdABFEcKSdgqdUnTDsLIQbIY2FMe7AxnHd3TDdtF9x7YcnTnNbNt8J9ZuC-wxCIDJOjjQ3urgbYavLOQ&__tn__=-R,"
??????????????? ?????? ?????? ??? ?? ??, ????? ???? ???: ?????????????????",agree
https://www.facebook.com/DailyProthomAlo/posts/3017607738272292?__xts__%5B0%5D=68.ARAzQu33GKVibCwx6cLCFzy1An7QpnFjEIVGW_gs_tZZJbgst38NH2GAb768xM0tYjZI1txdyekCrpYzJ87Z1NG7z033s24_wmn8jigbV3o5CtDM6_RV3bJ-djkZE6xsq0auUppmBNp17mSx-1qcVwMaxFZCqJtNR_8fJNQZz7ytvT13-4vmX03ddTm838rFygJNquQT7J6IcC8ORL-eFoKaK3AFESMA5_iE2tdvExmLPHWpcPb3e5h_46qoR9qcPspCsTnUj0VqYgC24dGQhe2owdtFOJ6CsMpvI-AQ6ylAphTx-sM-33FhLapB5wt2r0A_I6-63K-83bFpdg7r3LBrTQ&__tn__=-R,"
?????????????? ????? ?????????? ? ???? ??????? ???????? ?????? ?????",agree
https://www.facebook.com/DailyProthomAlo/posts/3017529028280163?__xts__%5B0%5D=68.ARAX9bwC07_Wf3jZ7-DRB2W6TIXaOFzdcG9fOH7apZ4qiJPGPGG01OQyi_7vgRoGwWkrOuSWUpLMFpd13MBN_csdpKkrCNbBvGwgePGnOGDpkDKJfE-L7rYfy_uhUzDqpY5uRIz8rFMMldUXmerzdzdQ4UhT9-RQdtO1nJm-Sc6vx8f4Bgg8iv32Ywhea6Anrn6PLJIAKlDRaxaIYdf58ER-WJ4RIiKJWDAN0cLT1iG8jfbaF0Y38Vca4qLUv7vvSZDdktMllpeEgUO9SMw7hJu19oi3jEq-rhO9k62i3VLPtntPIbzlhFdx2bGvPeR2V_rm0YkYShIE5wZLePORHQtfqw&__tn__=-R,"
??????????? ???????? ????? ??????",agree
https://www.facebook.com/DailyProthomAlo/posts/3017491591617240?__xts__%5B0%5D=68.ARDQXcVv6ryqc5x4nST-nK3JDRrdlp0f_7A8aFLXRfLPo2IChN1FQloxkDYEkp-htRL2Ufh9q5rMTC7vZIWGlNOdxPQbj1FV8HNqcfPj87dhW609xp7jHBZ18ED4E4eyhui9trMkmtDveiypJ2vlzFlWFw9dQk2EzJIuDD2KmBpRP6j85v48O9y4gyj4aGzNXIYdVU11ML4QYCx1-H4qIIApZRULYQ7vSxmvmFMNnx9xWfn9W4aIRzl0kpZsS06c4MkS0srzP4n7rYIdvZuzZRngbg4tmJgNQIQi1nI34OQb4LAobo96CdJ8ur7r4SnhtQnIhAUPa6HSLTq7nu8igUnOSQ&__tn__=-R,"
???? ???????? ???? ?? ? ????? ??? ?? ??????",agree
https://www.facebook.com/DailyProthomAlo/posts/3017490601617339?__xts__%5B0%5D=68.ARDDRNLSN52JSd-wQHurAp6AW-FCI10UEFuthULIK0qbTPXdDVvqnH2SIjjPlWuh6TLDUJkk8n8ysf5aJzAkv3_M-R3d8QtoynD_Pg_XDbgVtMuTAcU23RmRVshSX-D10SzHZ3wVowrU6tH1wwTP5zKPNzIQQaWrBQRgFciZNJATucVW5AYHKVVSW_XlPspEYFNICUgabM0oZA8s5c58VD3lGyo9N5z_5O08iObQbyJOWLzqkLNC_An0CKW5UGRuzQ9Kc1mF6WWJf_39ZYSz0vwV0_pbrW-Auizt5hFoT3ZdBrD1qHjO93mkkTcT7V6lE-GmdLCNLJcubEOvDpmrmAoxyA&__tn__=-R,"
????? ?????
??????? ?? ?????????? ????? ????????",agree
https://www.facebook.com/DailyProthomAlo/posts/3016518138381252?__xts__%5B0%5D=68.ARDAnoPpEkRk05iwPltLiuizi51fciDlN6BzcsziBWAh8O0qj8ziTQNlmBO7CIznyzbC6Y3f6wRtc83tWaRHEzO7RWVTMAYloDmRvZph8rfX3gIAzTHU8Ox3rb4rbqhIWi9NLULWedVxuxM7GINfdJ--Zn6xfI_KSmFCanKJrx_lLce_rYdc286njjDEwnLSXlkYCRTbi3gbpVhi48rC3riUJEGX8mFI0na9vKpVJGS4YvNCz91s7AbGU1rqx-YBNRa3VnluaZTe5uGc1cZ30v5HhG4tqDjKbEi9deqJ-F4U7njJnXCyYH2WwKXXiG1SI_prJN5mLQo_ruN3rGSNPOlNqg&__tn__=-R,"
???? ???? ????? ????????",agree
https://www.facebook.com/DailyProthomAlo/posts/3016510478382018?__xts__%5B0%5D=68.ARCxJaRCGkTN7KA_zoOhx2J7ufsc-S9RC8zRjb7YptCqWdCnDf7K8F9KPCUmRuVVkmw9tfzQJvvEyJqT3mJjdlSCOGtzK2MY52e8naRd5akbCTU9Ktmnyp-7oz3f-CQmq1XbvBkPYYtvDI9CKYvKxd3FpVx1ugpGz74xPPtpMTWJVHrt_Kt1Gr1QvdA-8_Q6iDL9k0D10nocfF9svnubrfpiXe06wQaTzJgD211MYnpfeTVt0DBjniZPtNDT46XK4IYulFaic51o5JI1pqGtI3r_Zpo39UqylYBty5PxGtQHLsxnyKlsiE2n4AbyHv9koyCnujOFm67WbnoC2Is_bGWehA&__tn__=-R,"
??? ????? ??????????? ???????? ??? ?????",agree
https://www.facebook.com/DailyProthomAlo/posts/3016507731715626?__xts__%5B0%5D=68.ARCVGJq7IZd87Znj95AIIRE3Dsv6PzeCwvqUVrV5-iWMKT10zPGgygf3JOAL5XXBBkQELVKHiL6semEl7ZmaJK15Yyv5kLfzp3sYVn5Z8J-Lymdbs5Dr0mTP0do7lG9wfin4MUJ8m3wr0ZItFQ8Zf2G8uzdpJmUqAmUhnf9W8aFlOO0NoqnjULwt1-DmggubBr45KkGe-JFM7dvTl-Ll11iA6kI-LdXG2O8U2h548FHB-I-ivuZ33y6NfR_YtBs1HZtaOAseUAqZ4rDRo1BiWLiurqZ0VZ8CWrDG40UrrTpFV8u1UobBBZuQJmaSs4w6ZeEEd0KaT-RQ28OThdocCzSGoQ&__tn__=-R,"
?????????? ??????, ??????? ????? ????????? ???? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/3016473131719086?__xts__%5B0%5D=68.ARCWA7BEAt1CWEkMmoNr5RHW6cxluBHPXRQsPi3aYUoL_72VAPjh9SCnh9d99c3gZqZOGLUanPokD7wndheDCOu-scG5cugPOSY4NFln_BKaRmjhD7UoL90sG51v0JSyIftRhruWFhJzKjr0iGwlP36Qj0eOxyRObD-w8PVHHj-aDw7Xte-OjNi2kur0cHfP1gZCESqjTO86br0B5XMjvXCUeKK0Sphax8qu8wHHDERIBT7108psNFAzaNP2GDWuPbB2pRFgFkYyPAEVQ_VtwNqL0XXrZKk-EZy6NzVrIcDfwEt6Rz0DNrjrWtWVcpfpCBeR_MHNbheLOrxuTBwXEK_PTw&__tn__=-R,"
?? ????? ?? ?????? ??????? ?????? ?????? ?? ??? ?????",agree
https://www.facebook.com/DailyProthomAlo/posts/3016464241719975?__xts__%5B0%5D=68.ARBPo1nOGigXJKM5mP1SiVZp8gnWBDV_4-yea-qpkkq-JuSR41s2Cg1ahSkFh-7sDOiH6g7y9uyeNYkn1F3JsxA0SoBEWOM69dSkMrr9hjqm_hpis15FTmw_CRtplEoyUHGE9uLEk4nvSEi-Fky1QfSkfDGVhIWH0gAdA_FQLodG_9LyURqDiU-DS-p2ti9aLP0gKcCghcxFYFKeOvcoiguEJ3Hu0-0HUoNL6L8hNYv1fzKOyNydjS6BBLQUa3mR_UR7_t3LIdJfEpQKoUABDqxkEO8ZkW_L12reft8sVaotBfg0fa_hrcaOysu6VutMcSOvtTzF3NmvVrhj8DgU6Viy5g&__tn__=-R,"
????????????? ?????? ???: ??? ?????? ???, ??? ? ????????",agree
https://www.facebook.com/DailyProthomAlo/posts/3016327911733608?__xts__%5B0%5D=68.ARAMCdqS6NFzr-hR_7K6epTcwlgw7mUhqZOUJv_RSTs1j5a0zzDgKo4gAysxxVZjptapvuVnGyY3zado6Hz-mE7_aWKXRmAD8DqbhPddAjoSNUraTNc087riKRh2j2RcsW07SjAfRG0ocBhLN1JZzZHIqf15kq_tMaetYOZR8X2S43WOGd3eOel2cgLt3u_9paI7Lxcq6gwOfx_wWeE9_baS13rexAEA3JQpWkQXrid1T5zwrUB5FPKD_sfb0eJ1-O3JKDASJ3q-z4JqYD3pxRV8aioYF2a3D-GQ2N1M6UNNv422Afrg8cnAPs6Jz6YeqxmFa92Ztmy8DSLfX1zTwAcCMA&__tn__=-R,"??-????? ?????? ?????????? ????? ??????, ???? ????? ???
",agree
https://www.facebook.com/DailyProthomAlo/posts/3016267278406338?__xts__%5B0%5D=68.ARD4tcqP1VWQeuk2OPLuKgT3LDrYs5-HWkE1fT6N7_pAI4bX46DZrr2mbQUPb_79z3CDDPWZo1DWQu2xsQacNMUM9xm5Kza53RZ7UOqQSU2n1E_Rk6dBmIlq9RitR4f6D2tPT0cVlWf-2J1xG4XMsdY1AzRabb9-urMJxzShoh7t23fBFHn8e3UNtm_wLco8bgKlKTSvjahyNFFmimtW6KwsMxbUemBtkH1tpeNzvgbgQigqWFDMnlfwVlP8xdFeNp9L05fxwzmIRPYn6hlqxTfaU_I5pce2FgkX0sEfME5x9Q-7ATPaXzJ_PfKkijEWonnV-38fgQD2-9wK5spju_iqgA&__tn__=-R,"
?????? ????? ?????? ??????? ???????",agree
https://www.facebook.com/DailyProthomAlo/posts/3016262451740154?__xts__%5B0%5D=68.ARBsnYH7HjIQw8tdCMrdgEt_VVlaBECL59jtGWD3vGFjnkMAgm6T9DqZWQwR0I5I5PbaAKsr4xkztnP7jdXtNeUV5-4wm263pGizLjMK5X7xiMWf9U3UYS3P-Kw-Hv9lxcyfriVmQWR1Voe-UmQLF2t0gx9nLBGILZVFSKP7fJ0HqIVopSSnH0EHU1TA2Oh3knSkyKjt3ZT5m5Ydb_IDij6mSk2WcnoSpTkPQ9efeXWMgDBgVBfD0-rAyPG9t84IUCje1Ck6WaRtZqQlhlZP9XGpJa8upEfxlLrUzMZsG_9U2w-UGKFNEaFIG_Ajaz6Kd9wb8UKCPFYTYs3GaWS5TOuWFA&__tn__=-R,"
???? ????? ??? ????? ???, ??????? ?? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/3016257595073973?__xts__%5B0%5D=68.ARBTEbX86DcEDfTprh9WdzAmscLsTm-LZ1fipXdEqJdrLkjvO6Q7J2_K1C1TYqOjyW42x1GqtsqtHz3rmCluZPmEY_T2bxO4RVCGwcd4Q5bgXXFE4AcvFSyZ6uLRCKeAkKfbVP6T-k1rGwKi131POkMZCSU8udF0sepNBoIHq9yFuEqD74z7zELzKNCkJYnw_uP7Yy5MTDLvvuIo4THHiG1jcaIfnWJFCkrB8ixiOyTbQzrSRxFjHXle9XHpnPOs2ELlGYfCqJbNUxcHyMvvoingFDKD8yW7zufPHM7oaac1nbJpajLI0GOfaaVS-tcaAvSpodex3RMGEhBfO8VvGxHpKA&__tn__=-R,‘??? ???? ??? ??? ??? ????? ????????’,agree
https://www.facebook.com/DailyProthomAlo/posts/3016272735072459?__xts__%5B0%5D=68.ARCCvaXFlnpUj7cKOptNDhpCTQkQCTLvVWL-o6rPa4rewlk1USfXM_rxGsFBrVmYzyP9zu8JgQVT4SftBe1fu45eJi8EDbN9trgST5sW2H7CqCnfQn_2NrVkXw4DizcpaYVFHGFg7ME9GOi3Paj62xqy-MQEcwKgy7fvYPtzNf1rCG_EBd05HbikBre7JzKzEm4F2MCwGv6ZCJ3QTxhuJwIBhBJ_QWwNN5b0miTshu1CSSIzMzP4Zf9tWRchLRp8-03doPh0dvg5whrHGJpopkL8WSc1spjDORUFpABK_juuuWDdz-GHpza3ViC6_ymJ5dPMX8IKKihFBbfAXxJRhOJEeA&__tn__=-R,"
?????? ????? ??? ?????? ????? ???? ????????????? ??? ??????? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/3016252578407808?__xts__%5B0%5D=68.ARBenmkGFLz-yCl_POoDa7Z98-221nIADQxLUtMsO-wUlUrQ2OXxqHy7z_rXHI1JkIU3JiHAIbr5vqphPWIEcqCcJJQOHeFrrXhgLabENM4nBMsr3kpOvkOaTCN1I58nM9laVLbnDEW0DDdcaFQ_j6LgKHVu3PoQ9Hp8A8Fz2FQtJK68pAKI03muaULLiKS6k_e9k2ebGlDmLGZKst0tkMFMfBPLBQqerJeIBzee71YSC53_zNeLoqc6u-ifpRVALH3q871hC0e9Yr55El9Qy-gWq2Sp2SRi1VIdYBj4CAiCTCXhzgyrp9NJ6rGM-bjC9U3VWR5mP23WNbS4GaANXpGGAQ&__tn__=-R,"
???? ??????????? ??? ???? ???? ??????? ??? ??? ?????: ?????",agree
https://www.facebook.com/DailyProthomAlo/posts/3016135531752846?__xts__%5B0%5D=68.ARD8WCgMXid4LKtjyc-_OMc3lSKC4zW9p8httRmbZa6QgvaHXxGuodI2Ct1dkbl8fuaAfP7RviF4whVhLGhC9D4WY0OsEWwxSJxeaSCiuoAikjpKWoYEGforgSo0v9NryrX0KQ1uIQBzqvwel7rwIQZvFgoXWEgsKi5adTAGmPIETHNmfiohXay___UwkXh62bnQBJvwKxHHRveAQmINn4TKImBWchEIfOJa4KdVHzwsqixbN28obWhg0gvg41ZjUnBMH5cY53bYfLXaqgQY6M62U4S-BjjnxvULWrisiuRGtShPiw_QCodeRNu-AP5SQVoW09QF68U95VpkpfwqP-sOww&__tn__=-R,"
‘??? ???????? ????????’ ????? ??? ??????",agree
https://www.facebook.com/DailyProthomAlo/posts/3016128398420226?__xts__%5B0%5D=68.ARAEsabcnevif48dSFMURiAwProzu5oc5tnKANgBTnp4Ov4VX8tbyJv3fvGnBiPpev-uN-xXe1ZTCayBDrtlTqRssE8jMaQhHNHVIFmmBKmrMKu8rKIBAzP7u3maw0Qvybzu7EdsTSl-tMsm_NrTYlgp6UpmGuLTVZFBvVq58VrwkXJwZXsmLnW88LDLXlOpYM277ivrqErW9COeY7psAcsb-SL6-jwMV6Z7jdG6PULee6DBHVUNFI-BVeiPshRVu8DrAww6Q64UkrMlqxlDw_3FdHpF_ClwrNR0Vb7NEvLTRDJiMkdx7YHUAKVoZQLDO-xDqBcWdWrd9S2kKvLlUI35hQ&__tn__=-R,???? ???????? ?????? ????????,agree
https://www.facebook.com/DailyProthomAlo/posts/3016111361755263?__xts__%5B0%5D=68.ARDPkTnzTXiEXaQ3qWRbN4wfDmHK5M-7_BiCwmh9rsOkhST9dJrkcOl6oziHz4AFTnCgKNk8M2UcNpq8sBRXRXYaOZ3MXSMnA_4ow8L0YKdNJq7awn10LQOsGbwnZGmT3okrDaNT48xP6sRK0KK5vc5pIW2LD_ao2ZuE79ppeHCO7asJhl81KsJPsvCftZcVyoNi4VCJmkXZyoHQyCfq_FVvK3w3TD6YdBb6ndNSqbAhw4qYDBFUOdsg-praqZ3JNsp9b_daeBaglgGJ0RKeEjrgljy3i3leiSHUpwo-s1WleQrYej79dOv3UOA0uIyXGD1JL8p7Jg5lor5V30Nc2MKBqw&__tn__=-R,"
?????????? ?????????? ?????? ???? ????????, ???? ?????????",agree
https://www.facebook.com/DailyProthomAlo/posts/3016103405089392?__xts__%5B0%5D=68.ARCWh5K8nMIDGviEYMuOqExVqfyR2cvQ-W-gKxH2U0mxilV_nl5DiaL_K5SQt8kIBLIHT5VXOahW0oPtLUVWoK-DjaefH7qW8P2at82BvaAV5o3qxWA-lKPaFI2kXMKpJBa-vH014vn2qCqk3M21G714T9adTVlf6Y38LxYH08Enk8RWJ3UbENK8ZLUkIxdvMSDbnlZ9ds6gWIH6KhIoLE4Ucx6rrPDN21TEgjqEZ6Ma208_Bbt95oJU7uoW1WaHPBqAbTrg4zvewt8w4REo4je9JqAizZlIEkj42NU5Z6OgQiOuy_bpHAZWRCpnJGPuifmR6n-A0HS1-3TAY0v5MyeEcw&__tn__=-R,"
????? ? ????? ?? ????? ?? ????? ????? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/3016063961760003?__xts__%5B0%5D=68.ARCsnUfc3pyXiEi4UCiiXYyM4LetsZ-KtZw6eZn0lqwYxdBK7q7oHiRDpks7MwcZ3nax29gZLhPOImrSQh1j0zH0fzZhpu564NuY3rweIe6tgdCevD28-wwYDh432KmcSAwZiFUm-sTTndwZfbikdkTe9r3lFii17DthPevvibHp0UC_dEHwzMNr6AeTvj-6draFJBmMIRJrKgx-eqx7SMu_tTEXq7VnP_gTr-AGtjuPeGna5Ug2tE7A7kkGQ0n6q3vN30lbuv7erEbwXMkoWLwc0ZoZWYf2osgobD6yfEJYcYws1U5Fi4ytKZT87G4WN4mrq580hQ3rzS-UQFFkPNu1NA&__tn__=-R,"
??????? ??? ????????? ????...",agree
https://www.facebook.com/DailyProthomAlo/posts/3016012135098519?__xts__%5B0%5D=68.ARCV4AAa5ufH1Yo5NZWxA-HE1HKSNPYd4xg6-xQIgp_Nk8a0vwy1lgQQ60hNxuP86BksJPkmSry1zVceUHH_satZd3lS97tK09shA9Hy_6PlYypeg_y8CKJH8bEb7-LTbnlv_KEDmU3C2X6Ac_kLBuGaAovslpvLknnk5DXKuYWuun2jlbcr3jQI61K3TKq7Y8-a2KAguPsZUiKCyF7R8O0blzj-fZ7N7uir1ZFKv4q_Aib4kUnc2QT_YK2yeKH6-cEHfm5JHBEBRgZexBbgS1DWHZJwbSHDpyGZRdUk9PsdQXlu1c1i_1Ec0AXLdwwBIE62CqsgJfrRYNik7LI6HkVmbw&__tn__=-R,?????????? ???????? ??????? ?????? ??????,agree
https://www.facebook.com/DailyProthomAlo/posts/3015988665100866?__xts__%5B0%5D=68.ARA86s_wDMldboHzQO_84knqfCt277FR_YiyyRMj1R5rTIr21bbzbFZsoHvkUvcxe8q35GeWL90dhW-BuFt6_kt2Hvu2059rUAlUPzNnLl0OrkDBNOuJoS3FYUnLOH2yBlDZW6xpOIGKysNh6NJa5Kz5eF62XjkYWbc32giem0EFOPAjHfeYCMazvKyLsaOubzPGJE18UFJ7h5otyPG3PE8B45I-UMiyvLgmz886nDMK_3fntv-5CTv_1OOLmEjEMZ12uYRDMBPqkPmiuSjirZIwgWK8CoLGV_rSz4grCKkcTiPWEPz9biPFPn0h8eD1_YjUyQpxwos2_wDF7MwG8e91Kw&__tn__=-R,"
??????? ?????? ????? ??????? ??? ?????? ?????: ???? ??????????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015972955102437?__xts__%5B0%5D=68.ARCKVJJtxdFVwQMgXQXk0IrLYzUD6yl-fK2dAQ5DAszG3GRxbXbFkb4hxzhUX-oW9WiOlLPlLV5wrIU-s_KzYWS70xZVWHXnkSni-yFdBHVdAg08ekOjxlgMwwdcrenc5jGzC76Yzvpr5Hs_UeVKTBiEgzFIQuDBIrF4av88rmKTe0IM8HHIjWcQRdieRmNvtmrnb6ozFwfCw-x62mZh-QSv7w9HfJzYeWyI7BOKVwIWFsKz--DLXMM82vW-rVMYiRJKD8xsa_WDBH4AKzQq8cN5vjrxgGQj4duaTWjnoSiXHZOC8O_XcsH9NA_BpgoVrtZm_qiVy2GPy5-lC2zyCL0IoQ&__tn__=-R,"
??? ??????? ??????? ????? ?????????? ???????? ?????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015951501771249?__xts__%5B0%5D=68.ARBgVcqoMSXat13h5KA1Rj2xKfKeaAQeQhjrRDn-VWGOiIyy25xVe3mRFXY-R39q9dGV0M21_xrRHpzDA-qXh_3m3ldXK0xG9rpfO3irGHL9ct3C1mKaB-w6t-cOiXPhQTYfs7TPfkH4yoraA_8xIRgJL5Z35PDryJDRru_aUrx6CqEkBItDrRusYvNvC-Ed-KuffHc4LIGaMJvGWn1JFo45fTEkkJz4aOhC6a7Y1WUjaEH2waokHGDFQ5-zXbDY9RMWEg3rIJliHziLZcV-Z_gbjIAqnEsJ8jJmE1H4tcLnAl5lZa0w3XyIBvYFwpnF2aiqqJnZTVOhRhYhcBwiV8Kc1Q&__tn__=-R,??????? ???????? ????????? ?????? ????? ???,agree
